centre_id	centre_id_2	centre_ref	group	family	species	common	sex	age	dd	mm	yy	type	cause	fate	latitude	longitude	prop_urban
cuan	2017	617	owl	Strigidae	Strix aluco	tawny owl	NA	juv	22	5	2017	unknown	undet	r	52.553057	-2.729943	3.102625298
cuan	2017	631	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	5	2017	unknown	trauma	d	52.382446	-2.473626	17.48307447
cuan	2015	640	owl	Strigidae	Strix aluco	tawny owl	NA	juv	1	6	2015	unknown	undet	r	52.768528	-2.375713	77.86183556
cuan	2016	651	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	2	6	2016	human	veh	d	52.522893	-2.234763	1.730654466
cuan	2014	653	owl	Strigidae	Strix aluco	tawny owl	NA	ad	16	6	2014	unknown	undet	r	52.543215	-2.513056	0.994629003
cuan	2014	666	owl	Strigidae	Strix aluco	tawny owl	NA	juv	17	6	2014	unknown	trauma	d	NA	NA	NA
cuan	2016	675	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	4	6	2016	natural	metab	d	52.843742	-2.678651	1.196410768
cuan	2016	683	owl	Strigidae	Strix aluco	tawny owl	NA	juv	5	6	2016	unknown	trauma	d	52.707279	-2.755272	63.3074277
secret_world	NA	698	raptor	Falconidae	Falco subbuteo	hobby	NA	ad	7	5	2011	human	veh	r	NA	NA	NA
cuan	2016	710	owl	Strigidae	Strix aluco	tawny owl	NA	juv	7	6	2016	unknown	trauma	r	52.41527	-2.0867	1.054936306
cuan	2014	711	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	20	6	2014	human	fen	r	52.822868	-2.725301	1.074840764
cuan	2014	712	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	20	6	2014	natural	orph	r	52.30816	-2.363467	7.229635531
cuan	2017	713	raptor	Accipitridae	Buteo buteo	buzzard	M	ad	29	5	2017	human	veh	r	52.483836	-2.913664	0.537206526
cuan	2014	720	owl	Strigidae	Strix aluco	tawny owl	NA	juv	22	6	2014	human	build	r	52.667912	-2.374558	10.12517119
cuan	2017	720	owl	Strigidae	Strix aluco	tawny owl	M	ad	29	5	2017	human	build	r	52.534447	-2.424552	18.91848831
cuan	2016	728	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	juv	8	6	2016	human	build	d	52.56279	-3.149327	10.70787637
cuan	2014	732	owl	Strigidae	Strix aluco	tawny owl	NA	NA	22	6	2014	human	veh	d	52.42762	-2.308112	1.472929936
cuan	2013	734	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	3	7	2013	natural	orph	r	52.651537	-2.594871	1.512437811
cuan	2017	739	owl	Strigidae	Strix aluco	tawny owl	M	ad	31	5	2017	unknown	undet	r	52.378434	-2.483468	22.81959379
cuan	2015	742	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	7	6	2015	unknown	trauma	d	52.707299	-2.75533	63.27831241
cuan	2014	750	owl	Strigidae	Strix aluco	tawny owl	NA	ad	25	6	2014	unknown	trauma	d	52.707319	-2.755249	63.27453353
cuan	2016	753	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	6	2016	natural	orph	r	52.534457	-2.424546	70.44639299
cuan	2014	780	owl	Strigidae	Strix aluco	tawny owl	NA	NA	25	6	2014	human	veh	d	52.776461	-2.397926	19.43515777
cuan	2016	784	owl	Strigidae	Strix aluco	tawny owl	NA	NA	11	6	2016	human	veh	r	52.693141	-2.131531	6.636110004
cuan	2017	791	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	14	6	2017	human	veh	d	NA	NA	NA
cuan	2015	797	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	6	2015	natural	orph	r	52.857139	-3.056413	30.18603466
cuan	2017	798	owl	Strigidae	Strix aluco	tawny owl	NA	juv	4	6	2017	natural	orph	r	52.65699	-2.941341	3.197146769
cuan	2016	811	owl	Strigidae	Strix aluco	tawny owl	NA	juv	13	7	2016	natural	orph	r	52.391041	-2.910584	3.561480302
cuan	2014	816	owl	Strigidae	Athene noctua	little owl	NA	NA	29	6	2014	human	veh	r	52.575191	-3.146755	0.915422886
cuan	2016	819	owl	Strigidae	Strix aluco	tawny owl	NA	juv	14	7	2016	natural	orph	r	52.658539	-2.370316	23.31410384
cuan	2016	831	owl	Tytonidae	Tyto alba	barn owl	NA	ad	14	6	2016	human	pers	r	52.3397	-2.273311	32.1910828
cuan	2015	860	raptor	Accipitridae	Buteo buteo	buzzard	M	ad	14	6	2015	unknown	undet	r	52.677589	-2.467569	59.00474689
cuan	2017	888	owl	Strigidae	Strix aluco	tawny owl	NA	juv	9	6	2017	unknown	undet	r	52.581375	-2.599869	1.072918736
cuan	2017	891	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	9	6	2017	natural	infect	d	52.337112	-2.74215	1.003600217
cuan	2014	899	owl	Tytonidae	Tyto alba	barn owl	NA	NA	8	7	2014	unknown	undet	d	52.936753	-2.599639	2.526357669
cuan	2014	909	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	8	7	2014	human	veh	r	52.654213	-2.427684	47.41980474
cuan	2014	910	owl	Strigidae	Strix aluco	tawny owl	NA	NA	8	7	2014	natural	infect	d	52.496406	-2.666696	0.573394495
cuan	2015	930	owl	Strigidae	Strix aluco	tawny owl	NA	juv	19	6	2015	human	veh	d	52.677589	-2.467569	59.00474689
cuan	2013	933	raptor	Falconidae	Falco tinnunculus	common kestrel	F	ad	15	7	2013	human	veh	d	52.650289	-2.303692	23.92125671
cuan	2017	949	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	3	8	2017	unknown	undet	d	52.540699	-2.80348	40.91089897
cuan	2014	964	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	12	7	2014	unknown	trauma	d	52.738436	-2.398123	14.24875622
cuan	2017	966	raptor	Falconidae	Falco subbuteo	hobby	NA	NA	13	6	2017	unknown	undet	r	52.677587	-2.467261	59.26669215
cuan	2015	968	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	21	6	2015	human	attack	r	52.683707	-2.763772	40.06371963
cuan	2017	971	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	14	6	2017	unknown	undet	d	NA	NA	NA
secret_world	NA	989	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	5	2011	human	veh	d	51.124296	-2.729472	45.40023895
cuan	2016	1002	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	27	6	2016	unknown	undet	r	52.644249	-2.288878	27.06677266
cuan	2016	1009	raptor	Accipitridae	Buteo buteo	buzzard	M	ad	27	6	2016	human	fen	r	52.559225	-2.395658	1.572139303
secret_world	NA	1028	owl	Strigidae	Strix aluco	tawny owl	NA	juv	23	5	2011	natural	orph	d	NA	NA	NA
cuan	2013	1030	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	7	2013	human	fen	r	52.263074	-2.50899	1.99123855
cuan	2016	1044	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	30	6	2016	unknown	undet	r	52.458905	-2.960041	2.010350318
cuan	2017	1066	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	18	6	2017	human	veh	d	52.677587	-2.467261	59.26669215
cuan	2014	1078	owl	Tytonidae	Tyto alba	barn owl	NA	NA	25	7	2014	human	veh	d	52.755459	-2.408015	11.90840181
cuan	2013	1086	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	7	2013	human	fen	d	52.483015	-2.705147	0.258912567
cuan	2014	1088	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	25	7	2014	unknown	trauma	d	52.637583	-2.531055	4.443116159
secret_world	NA	1088	owl	Strigidae	Strix aluco	tawny owl	NA	juv	27	5	2011	natural	orph	r	NA	NA	NA
cuan	2015	1108	owl	Strigidae	Strix aluco	tawny owl	NA	juv	29	6	2015	human	veh	d	52.908027	-2.143705	44.80906921
cuan	2013	1120	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	31	7	2013	unknown	undet	r	52.570058	-2.536718	0.437549722
cuan	2016	1128	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	5	7	2016	human	veh	d	52.585225	-2.465599	1.432550736
cuan	2013	1132	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	2	8	2013	natural	pred	r	52.711919	-2.799478	65.59075513
cuan	2015	1137	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	1	7	2015	human	veh	d	52.783682	-3.037703	1.127496258
cuan	2015	1138	owl	Strigidae	Strix aluco	tawny owl	NA	NA	1	7	2015	unknown	undet	r	52.857139	-3.056413	30.18603466
cuan	2015	1141	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	7	2015	human	veh	d	52.309919	-3.119348	1.512437811
secret_world	NA	1151	owl	Strigidae	Athene noctua	little owl	NA	juv	30	5	2011	natural	orph	r	NA	NA	NA
cuan	2016	1152	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	8	7	2016	natural	metab	d	52.732132	-2.843593	6.206484981
cuan	2014	1156	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	31	7	2014	human	veh	d	52.638933	-2.521492	9.743487771
cuan	2015	1162	owl	Strigidae	Strix aluco	tawny owl	F	ad	2	7	2015	natural	infect	d	52.906718	-2.900338	35.30932962
cuan	2015	1164	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	2	7	2015	unknown	trauma	d	52.544897	-2.360703	1.77220231
cuan	2014	1167	owl	Strigidae	Strix aluco	tawny owl	NA	NA	1	8	2014	natural	infect	d	52.662702	-2.44394	56.64574105
cuan	2016	1168	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	8	7	2016	human	veh	d	52.586576	-2.206689	40.4695583
cuan	2014	1179	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	2	8	2014	human	build	d	52.903401	-2.483376	19.39224056
secret_world	NA	1185	owl	Strigidae	Athene noctua	little owl	NA	juv	1	6	2011	natural	pred	d	NA	NA	NA
cuan	2013	1187	owl	Strigidae	Strix aluco	tawny owl	NA	NA	26	6	2013	natural	metab	r	51.24039	-1.263839	25.51325493
cuan	2014	1195	raptor	Accipitridae	Buteo buteo	buzzard	F	ad	4	8	2014	human	veh	d	52.683379	-2.324617	3.838504375
cuan	2015	1200	raptor	Falconidae	Falco peregrinus	peregrine falcon	M	ad	5	7	2015	unknown	trauma	r	52.668878	-2.551907	0.298566879
cuan	2014	1201	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	ad	4	8	2014	human	veh	d	52.225742	-2.742773	15.07504063
cuan	2013	1204	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	11	8	2013	human	elec	r	52.47206	-2.753245	0.15920398
cuan	2015	1219	owl	Strigidae	Strix aluco	tawny owl	NA	NA	7	7	2015	unknown	undet	d	52.677589	-2.467569	59.00474689
cuan	2014	1225	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	ad	7	8	2014	human	build	d	52.706412	-2.747526	63.16342784
cuan	2017	1229	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	24	6	2017	natural	orph	r	52.631797	-2.531714	5.792197452
cuan	2017	1230	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	24	6	2017	natural	orph	r	52.631797	-2.531714	5.792197452
cuan	2016	1237	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	11	7	2016	unknown	undet	d	52.552889	-2.022083	92.72408852
cuan	2013	1240	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	17	8	2013	unknown	trauma	r	52.652857	-2.475492	44.72951472
cuan	2013	1243	owl	Strigidae	Strix aluco	tawny owl	NA	NA	18	8	2013	human	veh	d	NA	NA	NA
cuan	2014	1243	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	10	8	2014	human	build	d	52.671441	-2.441615	61.99260817
cuan	2016	1262	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	14	7	2016	natural	orph	r	52.897183	-3.090772	2.252342037
cuan	2014	1264	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	14	8	2014	human	attack	d	NA	NA	NA
cuan	2017	1265	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	25	6	2017	natural	orph	d	52.680715	-2.593048	2.03187251
cuan	2015	1274	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	12	7	2015	unknown	undet	r	52.706759	-2.592047	6.416899163
cuan	2017	1274	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	25	6	2017	human	elec	r	NA	NA	NA
cuan	2014	1275	owl	Strigidae	Strix aluco	tawny owl	NA	NA	14	8	2014	unknown	undet	r	52.534465	-2.424547	18.91986618
cuan	2017	1287	owl	Strigidae	Strix aluco	tawny owl	NA	juv	26	6	2017	human	veh	r	52.526752	-2.422799	36.65735939
cuan	2015	1293	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	13	7	2015	unknown	undet	d	52.809423	-2.706473	4.100318471
cuan	2017	1298	owl	Strigidae	Athene noctua	little owl	NA	juv	26	6	2017	natural	orph	r	52.692099	-2.969087	2.524850895
cuan	2017	1305	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	26	6	2017	natural	orph	r	52.78048	-3.088652	15.24378109
cuan	2017	1307	owl	Strigidae	Athene noctua	little owl	NA	juv	27	6	2017	natural	orph	r	52.65699	-2.941341	3.197146769
cuan	2017	1308	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	6	2017	unknown	trauma	d	52.586062	-2.594772	1.695253291
cuan	2015	1313	owl	Strigidae	Strix aluco	tawny owl	NA	NA	14	7	2015	human	attack	d	52.556391	-2.365137	4.441346345
cuan	2013	1315	owl	Strigidae	Strix aluco	tawny owl	NA	ad	29	8	2013	human	veh	d	52.28947	-3.440926	0.89623581
secret_world	NA	1316	owl	Strigidae	Strix aluco	tawny owl	NA	juv	6	6	2011	natural	orph	d	51.22997	-2.81464	15.7538339
cuan	2014	1319	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	19	8	2014	unknown	trauma	d	NA	NA	NA
cuan	2017	1320	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	27	6	2017	unknown	trauma	d	52.537798	-2.425428	70.58354909
cuan	2013	1322	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	ad	30	8	2013	human	build	d	52.659388	-2.462403	55.2699741
cuan	2015	1329	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	16	7	2015	human	build	r	52.464837	-1.878332	91.82694988
cuan	2014	1332	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	8	2014	human	build	d	52.768496	-2.37545	18.68887969
cuan	2017	1333	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	6	2017	unknown	trauma	d	52.596052	-2.559227	21.97014925
secret_world	NA	1333	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	3.129360175
secret_world	NA	1334	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	3.129360175
secret_world	NA	1335	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	3.129360175
secret_world	NA	1336	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	3.129360175
cuan	2015	1342	owl	Strigidae	Strix aluco	tawny owl	M	ad	17	7	2015	human	veh	r	52.523733	-3.148048	0.595598306
cuan	2014	1345	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	23	8	2014	human	build	r	52.644654	-2.091571	36.1575179
secret_world	NA	1361	owl	Strigidae	Strix aluco	tawny owl	NA	juv	8	6	2011	unknown	trauma	d	NA	NA	NA
cuan	2014	1362	owl	Tytonidae	Tyto alba	barn owl	NA	NA	26	8	2014	natural	infect	d	52.527611	-2.428545	18.86203713
cuan	2014	1369	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	26	8	2014	human	veh	d	52.849521	-3.026871	19.64605289
cuan	2017	1378	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	1	7	2017	human	veh	d	52.671452	-2.683959	4.582586173
cuan	2016	1380	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	21	7	2016	unknown	trauma	r	NA	NA	NA
cuan	2015	1382	raptor	Accipitridae	Milvus milvus	red kite	NA	ad	21	7	2015	unknown	undet	r	52.359724	-2.949592	9.251890171
cuan	2017	1401	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	3	7	2017	unknown	undet	d	52.678439	-2.679455	1.693564455
cuan	2016	1403	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	7	2016	human	veh	d	52.609693	-2.547206	0.936628139
cuan	2015	1405	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	7	2015	human	veh	d	52.648233	-2.887871	19.45107399
cuan	2015	1407	raptor	Accipitridae	Buteo buteo	buzzard	M	ad	23	7	2015	human	veh	r	52.677582	-2.467253	59.26787307
cuan	2016	1409	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	7	2016	human	veh	d	52.419476	-3.03257	10.4079602
secret_world	NA	1424	owl	Strigidae	Athene noctua	little owl	NA	juv	12	6	2011	natural	orph	r	NA	NA	NA
cuan	2016	1444	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	7	2016	unknown	trauma	r	52.449915	-2.051112	85.85918854
cuan	2016	1450	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	7	2016	unknown	undet	r	52.388184	-2.251736	66.09219203
cuan	2014	1451	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	9	2014	human	veh	d	NA	NA	NA
cuan	2017	1453	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	7	2017	human	veh	r	52.527859	-2.773876	2.326968974
secret_world	NA	1464	owl	Strigidae	Athene noctua	little owl	NA	juv	15	6	2011	natural	orph	r	NA	NA	NA
cuan	2014	1471	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	13	9	2014	unknown	trauma	d	52.488949	-2.411351	4.299363057
cuan	2015	1480	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	ad	30	7	2015	unknown	trauma	r	52.648233	-2.887871	19.45107399
cuan	2014	1483	raptor	Falconidae	Falco subbuteo	hobby	NA	NA	15	9	2014	unknown	undet	r	52.279278	-2.674009	1.852220673
cuan	2017	1494	owl	Strigidae	Strix aluco	tawny owl	NA	juv	7	7	2017	human	veh	r	NA	NA	NA
cuan	2016	1516	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	30	7	2016	unknown	undet	r	52.509096	-1.963903	80.24273776
cuan	2014	1522	owl	Strigidae	Strix aluco	tawny owl	NA	NA	21	9	2014	human	veh	d	52.859272	-3.053389	30.309495
cuan	2013	1524	owl	Strigidae	Strix aluco	tawny owl	NA	ad	9	10	2013	human	fen	r	52.63444	-2.440203	75.29832936
cuan	2015	1539	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	5	8	2015	unknown	undet	r	52.707299	-2.75533	63.27831241
cuan	2016	1556	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	1	8	2016	human	veh	r	52.65619	-2.939814	3.485519483
cuan	2017	1562	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	10	7	2017	natural	metab	d	52.303832	-2.418184	1.135458167
cuan	2014	1563	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	9	2014	human	veh	r	52.515798	-2.414771	5.957362024
cuan	2015	1569	owl	Strigidae	Strix aluco	tawny owl	F	ad	7	8	2015	unknown	trauma	d	NA	NA	NA
cuan	2016	1569	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	2	8	2016	human	veh	r	52.338745	-2.732942	2.17174736
cuan	2015	1584	raptor	Falconidae	Falco subbuteo	hobby	M	ad	8	8	2015	human	build	d	52.468012	-2.956615	4.024706117
cuan	2014	1592	raptor	Accipitridae	Buteo buteo	buzzard	F	ad	2	10	2014	unknown	trauma	d	52.510634	-2.496226	2.069651741
cuan	2015	1592	raptor	Accipitridae	Buteo buteo	buzzard	M	juv	9	8	2015	human	veh	d	52.420569	-3.030172	10.39426523
cuan	2013	1599	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	26	10	2013	human	veh	d	52.859292	-3.029009	28.73889084
cuan	2016	1600	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	6	8	2016	human	veh	d	52.557694	-2.522402	1.730654466
cuan	2016	1601	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	6	8	2016	natural	infect	d	52.765061	-3.274026	12.83124128
secret_world	NA	1605	owl	Strigidae	Athene noctua	little owl	NA	juv	22	6	2011	natural	orph	d	NA	NA	NA
secret_world	NA	1606	owl	Strigidae	Athene noctua	little owl	NA	juv	22	6	2011	natural	orph	r	NA	NA	NA
cuan	2017	1610	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	12	7	2017	unknown	undet	r	52.6577	-2.398234	3.504579849
cuan	2014	1612	owl	Strigidae	Strix aluco	tawny owl	NA	ad	5	10	2014	unknown	trauma	d	52.76864	-2.915119	7.960199005
cuan	2017	1614	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	12	7	2017	unknown	undet	d	52.602474	-2.31069	2.37193542
cuan	2016	1620	owl	Strigidae	Strix aluco	tawny owl	NA	NA	7	8	2016	natural	infect	r	52.462111	-2.74413	1.136363636
cuan	2014	1623	owl	Tytonidae	Tyto alba	barn owl	F	ad	16	10	2014	natural	metab	r	52.768121	-2.376031	18.79421324
cuan	2013	1628	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	11	2013	human	fen	d	52.611527	-2.483412	34.88047809
cuan	2014	1628	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	10	10	2014	human	pers	d	52.696433	-2.438098	67.7425782
cuan	2013	1631	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	ad	9	11	2013	unknown	trauma	d	52.767727	-2.376999	19.01682172
cuan	2013	1632	owl	Strigidae	Strix aluco	tawny owl	NA	NA	10	11	2013	natural	infect	d	52.540117	-2.809728	35.79240406
cuan	2014	1653	raptor	Falconidae	Falco tinnunculus	common kestrel	M	juv	22	10	2014	unknown	undet	r	52.669088	-2.451811	64.98949112
cuan	2016	1663	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	12	8	2016	human	veh	r	52.713587	-2.574064	8.555511341
secret_world	NA	1665	owl	Strigidae	Strix aluco	tawny owl	NA	juv	28	6	2011	unknown	undet	r	50.984686	-3.243752	31.4638027
cuan	2017	1667	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	14	7	2017	human	pers	d	52.586968	-2.128846	76.52464029
cuan	2013	1669	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	1	2013	human	veh	d	52.631254	-2.434585	56.61354582
cuan	2015	1680	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	juv	18	8	2015	natural	infect	r	53.043038	-2.992491	53.4308104
cuan	2014	1682	owl	Strigidae	Strix aluco	tawny owl	M	ad	2	11	2014	human	build	r	52.7073	-2.755321	63.2838389
cuan	2016	1683	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	13	8	2016	unknown	trauma	d	52.678657	-2.953286	5.608591885
cuan	2014	1688	owl	Strigidae	Strix aluco	tawny owl	NA	NA	2	11	2014	human	veh	d	52.534455	-2.42455	18.92107192
cuan	2014	1700	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	ad	8	11	2014	unknown	trauma	d	52.440469	-2.837411	26.07917247
cuan	2013	1702	owl	Strigidae	Strix aluco	tawny owl	NA	NA	10	12	2013	human	build	r	52.595775	-2.559334	22.05853076
cuan	2013	1705	raptor	Accipitridae	Buteo buteo	buzzard	F	ad	7	12	2013	human	veh	r	52.381312	-2.730735	11.63484487
cuan	2013	1710	owl	Strigidae	Strix aluco	tawny owl	NA	NA	11	12	2013	human	build	d	52.616509	-2.850803	1.949472847
cuan	2016	1714	owl	Strigidae	Strix aluco	tawny owl	NA	ad	15	8	2016	human	veh	d	52.47594	-2.719614	1.674307355
cuan	2013	1715	owl	Strigidae	Strix aluco	tawny owl	M	ad	14	12	2013	natural	infect	d	52.595775	-2.559334	22.05853076
cuan	2013	1717	owl	Strigidae	Strix aluco	tawny owl	M	ad	16	12	2013	human	build	r	52.595775	-2.559334	22.05853076
cuan	2014	1717	raptor	Falconidae	Falco tinnunculus	common kestrel	M	NA	18	11	2014	unknown	trauma	d	52.527504	-2.775212	2.331606218
cuan	2016	1722	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	16	8	2016	human	pers	d	52.597134	-2.559293	21.87001595
cuan	2015	1724	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	22	8	2015	unknown	trauma	d	52.498173	-2.169999	58.63057325
cuan	2016	1728	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	juv	16	8	2016	unknown	undet	r	52.576939	-2.116301	90.89953494
cuan	2015	1732	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	28	8	2015	unknown	trauma	d	52.593893	-2.530753	3.792268993
cuan	2015	1740	owl	Strigidae	Athene noctua	little owl	NA	juv	25	8	2015	unknown	trauma	d	52.754873	-2.617239	8.779613777
cuan	2014	1756	raptor	Accipitridae	Buteo buteo	buzzard	M	ad	7	12	2014	natural	pred	d	52.542761	-2.800824	34.07732164
cuan	2014	1764	owl	Strigidae	Strix aluco	tawny owl	NA	NA	10	12	2014	unknown	trauma	r	52.164789	-2.890543	2.204523734
cuan	2015	1766	owl	Strigidae	Strix aluco	tawny owl	F	ad	29	8	2015	human	veh	d	52.52815	-2.155842	11.43654114
cuan	2014	1773	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	ad	15	12	2014	human	build	d	52.669088	-2.451811	64.98949112
cuan	2014	1774	owl	Strigidae	Strix aluco	tawny owl	M	ad	27	12	2014	unknown	undet	r	52.857144	-3.056414	80.85191083
cuan	2015	1784	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	juv	31	8	2015	human	elec	d	52.611088	-2.481318	35.16746411
secret_world	NA	1786	owl	Strigidae	Strix aluco	tawny owl	NA	juv	5	7	2011	human	veh	r	51.485131	-2.767959	39.62928307
cuan	2014	1789	owl	Strigidae	Strix aluco	tawny owl	F	juv	20	12	2014	human	veh	d	52.66133	-3.143335	62.27843059
cuan	2016	1790	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	8	2016	human	fen	d	52.268897	-2.720544	0.856403107
cuan	2014	1792	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	22	12	2014	human	veh	d	52.533548	-2.434022	51.66301534
cuan	2014	1793	owl	Tytonidae	Tyto alba	barn owl	M	ad	23	12	2014	human	veh	r	52.633442	-2.605038	9.696727853
