centre_id	centre_id_2	centre_ref	group	family	species	common	sex	age	dd	mm	yy	type	cause	fate	lat	long	buff_rad	prop_urban
gower	NA	g73	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	1	2002	human	veh	r	52.08378	-4.1467596	1000	5.234872611
gower	NA	g730	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	10	7	2010	unknown	trauma	d	51.863364	-4.1028399	1000	2.647820028
gower	NA	g731	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	15	7	2010	unknown	undet	d	51.613523	-3.1047854	1000	37.7388535
gower	NA	g732	owl	Strigidae	Strix aluco	tawny owl	NA	ad	15	7	2010	human	veh	r	51.856161	-4.2956484	1000	54.0406051
gower	NA	g733	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	20	7	2010	unknown	trauma	d	51.685467	-4.2869997	1000	16.46098726
gower	NA	g734	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	24	7	2010	human	veh	d	51.995193	-3.7987455	1000	24.40286624
gower	NA	g735	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	8	2010	human	veh	d	51.772425	-3.6608731	1000	12.7388535
gower	NA	g738	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	3	8	2010	unknown	trauma	d	51.669305	-4.0417745	1000	82.94187898
gower	NA	g739	owl	Tytonidae	Tyto alba	barn owl	m	juv	4	8	2010	natural	orph	d	51.647715	-4.0422495	1000	50.5772293
gower	NA	g74	raptor	Falconidae	Falco tinnunculus	common kestrel	f	ad	8	2	2002	natural	metab	d	51.600343	-4.2711661	1000	5.25477707
gower	NA	g740	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	8	2010	human	veh	d	51.921227	-4.3702309	1000	5.414012739
gower	NA	g741	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	7	8	2010	human	veh	r	52.241725	-4.2598417	1000	34.87009679
gower	NA	g742	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	12	8	2010	human	build	d	51.720995	-3.8529906	1000	58.18073248
gower	NA	g743	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	13	8	2010	human	veh	d	51.600343	-4.2711661	1000	5.25477707
gower	NA	g744	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	17	8	2010	human	veh	d	51.662404	-3.8043288	1000	80.45382166
gower	NA	g745	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	17	8	2010	human	build	d	51.720995	-3.8529906	1000	58.18073248
gower	NA	g746	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	20	8	2010	human	build	d	51.669305	-4.0417745	1000	82.94187898
gower	NA	g747	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	21	8	2010	human	veh	d	51.946317	-3.5698055	1000	16.34156051
gower	NA	g748	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	1	9	2010	unknown	trauma	d	51.684424	-4.2478856	1000	67.7849552
gower	NA	g749	owl	Tytonidae	Tyto alba	barn owl	f	juv	3	9	2010	human	attack	d	51.66523	-4.0690665	1000	43.1727707
gower	NA	g75	owl	Strigidae	Strix aluco	tawny owl	NA	ad	11	2	2002	human	build	r	51.407885	-3.4865893	1000	46.0589172
gower	NA	g750	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	4	9	2010	unknown	trauma	d	51.663614	-3.305534	1000	50.65684713
gower	NA	g751	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	5	9	2010	unknown	trauma	d	51.65378	-3.9499982	1000	74.58200637
gower	NA	g752	raptor	Accipitridae	Accipiter gentilis	goshawk	f	juv	8	9	2010	human	pers	d	51.56885	-4.1772412	1000	0.258757962
gower	NA	g753	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	19	9	2010	natural	infect	d	51.662404	-3.8043288	1000	80.45382166
gower	NA	g755	owl	Strigidae	Strix aluco	tawny owl	NA	ad	30	9	2010	human	build	d	51.531126	-3.2512807	1000	35.98726115
gower	NA	g756	raptor	Falconidae	Falco columbarius	merlin	m	juv	26	10	2010	unknown	trauma	d	51.796924	-3.70818	1000	13.4156051
gower	NA	g758	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	9	11	2010	natural	infect	d	51.620699	-3.9384669	1000	84.33519108
gower	NA	g759	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	9	11	2010	human	build	d	51.595267	-3.7843407	1000	73.38773885
gower	NA	g760	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	2	12	2010	human	veh	d	51.681682	-3.3769305	1000	48.6066879
gower	NA	g761	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	3	12	2010	natural	metab	d	51.580995	-4.0522462	1000	37.28105096
gower	NA	g762	owl	Strigidae	Strix aluco	tawny owl	NA	ad	4	12	2010	human	build	r	51.642099	-4.1055916	1000	23.64649682
gower	NA	g763	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	7	12	2010	human	veh	d	51.853626	-3.9368472	1000	1.194267516
gower	NA	g764	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	10	12	2010	human	veh	r	51.66523	-4.0690665	1000	43.1727707
gower	NA	g765	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	12	2010	human	veh	d	51.645361	-3.3295796	1000	40.72452229
gower	NA	g766	owl	Strigidae	Strix aluco	tawny owl	NA	ad	17	12	2010	human	veh	d	51.906127	-4.3156427	1000	1.214171975
gower	NA	g767	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	21	12	2010	unknown	trauma	r	52.148895	-3.4059172	1000	30.3343949
gower	NA	g768	raptor	Falconidae	Falco tinnunculus	common kestrel	f	ad	21	12	2010	unknown	undet	r	51.748197	-3.3789526	1000	84.7133758
gower	NA	g770	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	23	12	2010	unknown	trauma	d	51.511669	-3.2204852	1000	97.51194268
gower	NA	g771	owl	Strigidae	Strix aluco	tawny owl	NA	ad	24	12	2010	human	veh	d	51.66939	-3.9304223	1000	74.74124204
gower	NA	g772	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	26	12	2010	unknown	trauma	r	51.713187	-3.4488138	1000	57.90207006
gower	NA	g773	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	28	12	2010	human	pers	d	51.86994	-4.2338854	1000	2.886146497
gower	NA	g774	owl	Strigidae	Strix aluco	tawny owl	NA	ad	6	1	2011	natural	infect	d	52.440412	-3.9595455	1000	0.199044586
gower	NA	g775	owl	Strigidae	Strix aluco	tawny owl	NA	ad	6	1	2011	natural	infect	d	52.440412	-3.9595455	1000	0.199044586
gower	NA	g776	owl	Strigidae	Strix aluco	tawny owl	NA	juv	7	1	2011	human	veh	d	51.777282	-3.7596229	1000	40.84394904
gower	NA	g777	owl	Tytonidae	Tyto alba	barn owl	NA	ad	17	1	2011	human	veh	r	51.407885	-3.4865893	1000	46.0589172
gower	NA	g778	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	31	1	2011	human	pers	r	51.712613	-3.6934206	1000	23.48726115
gower	NA	g779	owl	Strigidae	Strix aluco	tawny owl	NA	ad	11	2	2011	human	veh	d	51.796924	-3.70818	1000	13.4156051
gower	NA	g780	raptor	Falconidae	Falco tinnunculus	common kestrel	m	ad	23	2	2011	unknown	undet	r	51.56859	-4.285456	1000	3.450439147
gower	NA	g782	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	3	3	2011	unknown	trauma	d	51.523893	-3.5552319	1000	47.23328025
gower	NA	g783	owl	Strigidae	Strix aluco	tawny owl	NA	ad	5	3	2011	human	veh	r	51.694069	-3.731795	1000	11.78343949
gower	NA	g784	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	14	3	2011	unknown	trauma	d	51.620386	-4.2577203	1000	5.772292994
gower	NA	g785	owl	Strigidae	Strix aluco	tawny owl	NA	ad	22	3	2011	natural	infect	d	51.65378	-3.9499982	1000	74.58200637
gower	NA	g786	owl	Strigidae	Strix aluco	tawny owl	NA	ad	2	4	2011	human	veh	r	51.995193	-3.7987455	1000	24.40286624
gower	NA	g787	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	7	4	2011	unknown	trauma	d	51.669305	-4.0417745	1000	82.94187898
gower	NA	g789	owl	Strigidae	Strix aluco	tawny owl	m	ad	4	5	2011	human	veh	r	51.685944	-3.9079795	1000	32.08598726
gower	NA	g790	raptor	Accipitridae	Accipiter gentilis	goshawk	m	ad	8	5	2011	unknown	trauma	d	51.796924	-3.70818	1000	13.4156051
gower	NA	g791	owl	Strigidae	Strix aluco	tawny owl	NA	juv	10	5	2011	natural	orph	r	51.937262	-3.8808027	1000	10.21098726
gower	NA	g793	owl	Strigidae	Strix aluco	tawny owl	NA	juv	12	5	2011	natural	orph	r	52.074582	-4.1579925	1000	19.20780255
gower	NA	g794	owl	Strigidae	Strix aluco	tawny owl	NA	juv	18	5	2011	natural	orph	d	51.792502	-3.9893308	1000	66.56050955
gower	NA	g795	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	19	5	2011	unknown	trauma	d	51.490789	-3.5425813	1000	42.63535032
gower	NA	g796	owl	Strigidae	Strix aluco	tawny owl	NA	ad	20	5	2011	unknown	trauma	d	51.748197	-3.3789526	1000	84.7133758
gower	NA	g797	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	21	5	2011	human	veh	d	51.630683	-3.8204085	1000	50.77627389
gower	NA	g798	owl	Strigidae	Strix aluco	tawny owl	NA	juv	21	5	2011	natural	orph	c	51.748197	-3.3789526	1000	84.7133758
gower	NA	g799	owl	Strigidae	Strix aluco	tawny owl	NA	juv	24	5	2011	human	build	r	51.620699	-3.9384669	1000	84.33519108
gower	NA	g8	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	18	3	2001	human	build	r	51.544652	-4.2207957	1000	3.421787709
gower	NA	g800	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	7	6	2011	natural	orph	r	51.453868	-3.6133004	1000	3.486954401
gower	NA	g801	raptor	Accipitridae	Buteo buteo	buzzard	m	juv	7	6	2011	natural	orph	r	51.453868	-3.6133004	1000	3.486954401
gower	NA	g802	owl	Strigidae	Strix aluco	tawny owl	NA	juv	7	6	2011	natural	orph	c	51.736336	-4.3069488	1000	36.24601911
gower	NA	g803	owl	Strigidae	Strix aluco	tawny owl	NA	juv	7	6	2011	natural	orph	c	51.736336	-4.3069488	1000	36.24601911
gower	NA	g804	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	9	6	2011	unknown	trauma	d	51.937262	-3.8808027	1000	10.21098726
gower	NA	g805	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	13	6	2011	human	veh	d	51.720472	-4.2438822	1000	28.78184713
gower	NA	g806	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	6	2011	human	veh	d	51.626066	-4.1467491	1000	4.836783439
gower	NA	g807	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	6	2011	natural	infect	d	51.694069	-3.731795	1000	11.78343949
gower	NA	g808	owl	Strigidae	Strix aluco	tawny owl	NA	ad	25	6	2011	human	veh	d	51.921227	-4.3702309	1000	5.414012739
gower	NA	g809	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	7	7	2011	natural	infect	d	51.69514	-3.8953435	1000	55.63296178
gower	NA	g81	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	18	2	2002	human	build	d	51.617563	-4.0177825	1000	57.74283439
gower	NA	g810	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	7	2011	human	veh	d	51.516383	-3.6443341	1000	7.066082803
gower	NA	g811	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	7	2011	human	attack	d	51.580153	-4.0998393	1000	15.84394904
gower	NA	g812	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	13	7	2011	human	veh	r	52.442809	-3.5565026	1000	8.140923567
gower	NA	g813	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	13	7	2011	human	veh	r	51.602563	-3.6546662	1000	64.45063694
gower	NA	g814	owl	Strigidae	Strix aluco	tawny owl	NA	juv	17	7	2011	unknown	undet	d	51.685814	-4.1249808	1000	77.5477707
gower	NA	g815	owl	Tytonidae	Tyto alba	barn owl	f	juv	23	7	2011	unknown	trauma	d	51.973785	-4.646751	1000	10.5294586
gower	NA	g816	raptor	Accipitridae	Milvus milvus	red kite	NA	juv	24	7	2011	human	veh	d	51.937262	-3.8808027	1000	10.21098726
gower	NA	g818	raptor	Accipitridae	Milvus milvus	red kite	NA	juv	30	7	2011	unknown	undet	d	51.647715	-4.0422495	1000	50.5772293
gower	NA	g82	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	3	2002	unknown	trauma	r	51.664404	-3.1436159	1000	43.09315287
gower	NA	g820	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	7	8	2011	unknown	trauma	d	51.522344	-3.3922978	1000	44.36703822
gower	NA	g821	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	8	8	2011	human	build	d	51.678838	-4.1622636	1000	93.15286624
gower	NA	g822	raptor	Accipitridae	Accipiter gentilis	goshawk	NA	juv	9	8	2011	human	build	r	51.66939	-3.9304223	1000	74.74124204
gower	NA	g823	raptor	Accipitridae	Accipiter gentilis	goshawk	f	juv	11	8	2011	unknown	trauma	d	51.734922	-3.6421189	1000	25.05971338
gower	NA	g824	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	14	8	2011	unknown	trauma	d	51.713187	-3.4488138	1000	57.90207006
gower	NA	g825	owl	Strigidae	Strix aluco	tawny owl	NA	juv	19	8	2011	human	veh	r	51.860172	-4.1302852	1000	1.592356688
gower	NA	g826	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	20	8	2011	unknown	trauma	d	51.618421	-3.9672609	1000	86.9227707
gower	NA	g827	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	23	8	2011	unknown	trauma	d	51.720472	-4.2438822	1000	28.78184713
gower	NA	g828	raptor	Falconidae	Falco peregrinus	peregrine falcon	m	juv	23	8	2011	unknown	trauma	d	51.678838	-4.1622636	1000	93.15286624
gower	NA	g829	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	23	8	2011	unknown	trauma	d	51.818894	-4.6158918	1000	24.40286624
gower	NA	g83	owl	Strigidae	Strix aluco	tawny owl	NA	ad	26	3	2002	unknown	trauma	d	51.56885	-4.1772412	1000	0.258757962
gower	NA	g831	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	28	8	2011	human	veh	r	51.809849	-2.7164906	1000	53.18471338
gower	NA	g833	raptor	Accipitridae	Milvus milvus	red kite	NA	ad	4	9	2011	unknown	undet	d	51.85745	-4.1316088	1000	1.313694268
gower	NA	g834	owl	Tytonidae	Tyto alba	barn owl	f	juv	6	9	2011	unknown	trauma	d	51.565344	-4.2203612	1000	1.731687898
gower	NA	g835	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	9	9	2011	human	veh	r	51.956707	-3.7870166	1000	2.109872611
gower	NA	g836	owl	Strigidae	Strix aluco	tawny owl	NA	juv	12	9	2011	human	veh	r	51.617231	-3.9845437	1000	84.59394904
gower	NA	g837	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	18	9	2011	unknown	trauma	d	51.818894	-4.6158918	1000	24.40286624
gower	NA	g838	owl	Strigidae	Strix aluco	tawny owl	NA	ad	19	9	2011	human	veh	r	52.241725	-4.2598417	1000	34.87009679
gower	NA	g839	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	21	9	2011	human	veh	d	51.951603	-4.1462597	1000	4.498407643
gower	NA	g84	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	1	4	2002	unknown	trauma	d	51.47867	-3.7034604	1000	64.35768262
gower	NA	g841	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	2	10	2011	human	build	r	51.653528	-3.796748	1000	62.99761146
gower	NA	g842	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	ad	4	10	2011	unknown	trauma	d	51.738636	-3.4988701	1000	41.56050955
gower	NA	g843	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	12	10	2011	unknown	trauma	d	51.552735	-3.6167967	1000	3.304140127
gower	NA	g844	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	ad	19	10	2011	unknown	trauma	d	51.630107	-4.1223755	1000	16.36146497
gower	NA	g845	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	16	12	2011	human	fen	d	51.713187	-3.4488138	1000	57.90207006
gower	NA	g846	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	18	12	2011	unknown	trauma	d	51.51067	-3.6023369	1000	72.55175159
gower	NA	g847	owl	Tytonidae	Tyto alba	barn owl	f	ad	28	12	2011	human	veh	r	51.714283	-4.040905	1000	59.19585987
gower	NA	g848	owl	Strigidae	Asio flammeus	short eared owl	NA	juv	7	1	2012	unknown	trauma	d	51.826052	-4.1765652	1000	7.722929936
gower	NA	g849	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	24	1	2012	unknown	trauma	d	51.684424	-4.2478856	1000	67.7849552
gower	NA	g850	raptor	Accipitridae	Buteo buteo	buzzard	m	juv	29	1	2012	unknown	trauma	d	51.676347	-3.7745094	1000	44.78503185
gower	NA	g852	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	18	2	2012	unknown	trauma	d	51.537949	-3.4403572	1000	31.15047771
gower	NA	g853	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	23	2	2012	human	veh	d	51.574968	-4.0880546	1000	19.44665605
gower	NA	g854	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	24	2	2012	unknown	trauma	d	51.657145	-3.8532758	1000	68.5111465
gower	NA	g855	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	14	3	2012	natural	infect	d	51.719613	-3.8833371	1000	0.417993631
gower	NA	g856	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	15	3	2012	human	veh	r	51.973785	-4.646751	1000	10.5294586
gower	NA	g857	owl	Strigidae	Asio flammeus	short eared owl	f	ad	15	3	2012	unknown	trauma	d	51.748197	-3.3789526	1000	84.7133758
gower	NA	g858	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	22	3	2012	human	build	r	51.620699	-3.9384669	1000	84.33519108
gower	NA	g859	raptor	Accipitridae	Milvus milvus	red kite	NA	ad	23	3	2012	human	veh	d	51.937262	-3.8808027	1000	10.21098726
gower	NA	g860	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	3	2012	human	veh	d	51.571299	-3.5741656	1000	16.04299363
gower	NA	g862	owl	Strigidae	Strix aluco	tawny owl	f	juv	4	4	2012	human	build	r	51.734922	-3.6421189	1000	25.05971338
gower	NA	g863	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	10	4	2012	unknown	trauma	d	51.57409	-3.7575351	1000	72.37261146
gower	NA	g864	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	4	2012	human	veh	d	51.504729	-3.5761925	1000	95.24283439
gower	NA	g865	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	15	4	2012	unknown	trauma	d	51.670134	-4.0967683	1000	31.98646497
gower	NA	g866	owl	Strigidae	Strix aluco	tawny owl	NA	ad	19	4	2012	human	veh	r	51.522344	-3.3922978	1000	44.36703822
gower	NA	g867	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	21	4	2012	unknown	trauma	d	52.41489	-4.0848743	1000	74.69117204
gower	NA	g868	owl	Strigidae	Strix aluco	tawny owl	NA	juv	1	5	2012	human	habitat	r	51.732434	-3.7520874	1000	26.17436306
gower	NA	g869	owl	Strigidae	Strix aluco	tawny owl	NA	juv	2	5	2012	unknown	undet	r	51.732434	-3.7520874	1000	26.17436306
gower	NA	g87	owl	Strigidae	Strix aluco	tawny owl	f	ad	23	4	2002	human	attack	d	51.796924	-3.70818	1000	13.4156051
gower	NA	g871	owl	Strigidae	Strix aluco	tawny owl	NA	juv	13	5	2012	unknown	trauma	d	50.607882	-1.3286749	1000	3.722133758
gower	NA	g872	owl	Strigidae	Strix aluco	tawny owl	NA	juv	13	5	2012	unknown	undet	r	51.712394	-3.828031	1000	24.56210191
gower	NA	g873	owl	Strigidae	Strix aluco	tawny owl	NA	juv	21	5	2012	natural	orph	r	52.218749	-3.9336668	1000	8.777866242
gower	NA	g874	owl	Strigidae	Strix aluco	tawny owl	NA	juv	23	5	2012	unknown	undet	d	51.659977	-3.9011048	1000	84.65366242
gower	NA	g875	raptor	Accipitridae	Buteo buteo	buzzard	f	juv	29	5	2012	natural	orph	c	52.112861	-4.0795121	1000	32.6433121
gower	NA	g876	owl	Strigidae	Strix aluco	tawny owl	NA	ad	2	6	2012	human	build	d	51.662404	-3.8043288	1000	80.45382166
gower	NA	g877	owl	Strigidae	Strix aluco	tawny owl	NA	juv	2	6	2012	natural	orph	r	51.820061	-4.0079571	1000	25.67675159
gower	NA	g878	owl	Strigidae	Strix aluco	tawny owl	NA	ad	8	6	2012	human	veh	d	51.766284	-3.7128197	1000	22.65127389
gower	NA	g879	owl	Tytonidae	Tyto alba	barn owl	NA	juv	11	6	2012	natural	orph	d	51.669305	-4.0417745	1000	82.94187898
gower	NA	g88	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	24	4	2002	unknown	trauma	d	51.689235	-4.0846296	1000	31.05095541
gower	NA	g881	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	15	6	2012	human	build	d	51.612696	-4.0392324	1000	19.92436306
gower	NA	g882	owl	Tytonidae	Tyto alba	barn owl	NA	ad	16	6	2012	human	veh	r	52.442809	-3.5565026	1000	8.140923567
gower	NA	g883	owl	Tytonidae	Tyto alba	barn owl	NA	juv	19	6	2012	natural	orph	r	51.625367	-3.9820092	1000	81.4888535
gower	NA	g884	owl	Tytonidae	Tyto alba	barn owl	NA	juv	26	6	2012	natural	orph	c	51.592964	-4.0874363	1000	2.98566879
gower	NA	g885	raptor	Falconidae	Falco peregrinus	peregrine falcon	m	juv	29	6	2012	natural	orph	r	51.862391	-4.4760708	1000	6.075697211
gower	NA	g886	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	3	7	2012	natural	orph	r	52.442809	-3.5565026	1000	8.140923567
gower	NA	g887	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	4	7	2012	natural	orph	r	51.617563	-4.0177825	1000	57.74283439
gower	NA	g888	owl	Tytonidae	Tyto alba	barn owl	NA	juv	5	7	2012	natural	orph	c	51.92478	-3.9297292	1000	4.100318471
gower	NA	g889	owl	Tytonidae	Tyto alba	barn owl	NA	juv	5	7	2012	natural	orph	c	51.92478	-3.9297292	1000	4.100318471
gower	NA	g89	owl	Strigidae	Strix aluco	tawny owl	NA	ad	3	5	2002	human	veh	d	51.669264	-3.1972421	1000	77.16958599
gower	NA	g890	owl	Tytonidae	Tyto alba	barn owl	NA	juv	5	7	2012	natural	orph	c	51.92478	-3.9297292	1000	4.100318471
gower	NA	g891	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	7	2012	human	veh	r	51.794412	-4.0865778	1000	44.98407643
gower	NA	g892	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	16	7	2012	natural	orph	c	51.748197	-3.3789526	1000	84.7133758
gower	NA	g893	owl	Tytonidae	Tyto alba	barn owl	NA	juv	17	7	2012	human	habitat	c	51.524527	-3.7037302	1000	65.2866242
gower	NA	g894	owl	Tytonidae	Tyto alba	barn owl	NA	juv	17	7	2012	human	habitat	c	51.524527	-3.7037302	1000	65.2866242
gower	NA	g895	owl	Tytonidae	Tyto alba	barn owl	NA	juv	17	7	2012	human	habitat	c	51.524527	-3.7037302	1000	65.2866242
gower	NA	g896	owl	Tytonidae	Tyto alba	barn owl	NA	juv	17	7	2012	human	habitat	c	51.524527	-3.7037302	1000	65.2866242
gower	NA	g897	raptor	Accipitridae	Milvus milvus	red kite	NA	juv	19	7	2012	unknown	undet	d	51.78561	-3.8034428	1000	9.454617834
gower	NA	g898	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	7	2012	unknown	trauma	d	51.625367	-3.9820092	1000	81.4888535
gower	NA	g9	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	6	4	2001	unknown	trauma	d	51.706243	-4.1389649	1000	34.375
gower	NA	g90	owl	Strigidae	Strix aluco	tawny owl	NA	juv	15	5	2002	unknown	undet	r	51.754209	-4.2194738	1000	26.75159236
gower	NA	g900	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	11	8	2012	natural	infect	d	51.937262	-3.8808027	1000	10.21098726
gower	NA	g901	raptor	Accipitridae	Accipiter gentilis	goshawk	f	juv	12	8	2012	natural	metab	d	51.746029	-3.6193447	1000	28.16480892
gower	NA	g902	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	14	8	2012	human	build	d	51.714283	-4.040905	1000	59.19585987
gower	NA	g903	raptor	Falconidae	Falco peregrinus	peregrine falcon	f	ad	17	8	2012	human	build	d	51.60672	-4.171832	1000	8.300159236
gower	NA	g904	owl	Strigidae	Strix aluco	tawny owl	NA	ad	19	8	2012	human	veh	d	51.732105	-4.7151556	1000	21.83519108
gower	NA	g905	owl	Strigidae	Strix aluco	tawny owl	NA	juv	23	8	2012	unknown	trauma	d	51.681682	-3.3769305	1000	48.6066879
gower	NA	g906	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	25	8	2012	unknown	trauma	d	51.712613	-3.6934206	1000	23.48726115
gower	NA	g907	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	25	8	2012	natural	infect	d	51.662404	-3.8043288	1000	80.45382166
gower	NA	g908	owl	Tytonidae	Tyto alba	barn owl	NA	juv	25	8	2012	human	veh	d	51.543747	-3.616478	1000	5.135350318
gower	NA	g909	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	8	2012	unknown	undet	r	51.936528	-3.5621903	1000	2.667197452
gower	NA	g91	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	5	2002	unknown	undet	d	51.802228	-4.9761342	1000	81.96656051
gower	NA	g910	raptor	Accipitridae	Buteo buteo	buzzard	m	ad	30	8	2012	unknown	trauma	d	51.602563	-3.6546662	1000	64.45063694
gower	NA	g911	raptor	Accipitridae	Milvus milvus	red kite	f	ad	2	9	2012	human	veh	d	52.112861	-4.0795121	1000	32.6433121
gower	NA	g912	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	16	9	2012	human	build	r	51.620699	-3.9384669	1000	84.33519108
gower	NA	g913	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	28	9	2012	natural	metab	r	51.589778	-4.11472	1000	1.194267516
gower	NA	g916	owl	Strigidae	Strix aluco	tawny owl	NA	ad	22	10	2012	human	veh	r	51.785305	-3.8802732	1000	27.07006369
gower	NA	g917	raptor	Falconidae	Falco peregrinus	peregrine falcon	f	ad	27	10	2012	unknown	trauma	r	53.162657	-3.7080808	1000	0.238853503
gower	NA	g918	owl	Strigidae	Strix aluco	tawny owl	NA	juv	27	10	2012	human	veh	d	51.746029	-3.6193447	1000	28.16480892
gower	NA	g919	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	29	10	2012	human	veh	r	51.66729	-3.2984097	1000	39.7093949
gower	NA	g92	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	24	5	2002	unknown	trauma	r	51.669305	-4.0417745	1000	82.94187898
gower	NA	g920	raptor	Accipitridae	Buteo buteo	buzzard	m	ad	4	11	2012	human	veh	r	51.777616	-4.1698836	1000	25.61703822
